,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Regular_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Gender,Age,Married,Number_of_Dependents,Zip_Code,Population,CLTV,Churn_Category,Total_Customer_Svc_Requests,Product/Service_Issues_Reported,Customer_Satisfaction,Churn_Value
6525,1,4,72,5.0,1,12.84,1,1,3.0,22,1,1,1,0,1,1,1,1,2,1,2,83.6,5959.3,0.0,0.0,924.48,2,36,1,1,95466,1113,4116,1.0,2,1,0,0
6526,1,7,59,5.0,1,20.27,1,1,1.0,13,0,1,0,1,1,1,1,1,1,1,1,80.1,4693.2,0.0,61.01,1195.93,2,34,1,0,95469,1884,4093,1.0,0,0,0,0
6527,0,0,54,5.0,1,18.74,0,1,1.0,16,1,1,0,0,1,0,0,1,2,1,1,65.3,3512.9,0.0,0.0,1011.96,1,47,0,0,95470,5995,4556,1.0,2,1,0,0
6528,0,0,60,5.0,1,7.1,1,1,1.0,10,0,0,1,0,1,0,0,0,2,1,1,89.55,5231.2,0.0,523.0,426.0,1,34,0,0,95471,298,5874,1.0,2,0,0,0
6529,1,5,60,5.0,0,0.0,0,1,2.0,69,0,1,1,1,1,1,1,1,2,0,2,60.8,3603.45,0.0,0.0,0.0,2,19,1,0,95472,31266,5784,1.0,0,0,0,0
6530,0,0,3,5.0,1,6.97,1,1,2.0,14,0,0,0,0,0,0,0,1,3,0,1,74.5,217.45,0.0,0.0,20.91,1,39,0,0,95476,34314,5203,1.0,1,0,0,0
6531,1,6,69,5.0,1,45.35,1,1,2.0,19,1,0,0,0,1,1,1,0,2,0,1,99.15,6875.35,0.0,1306.0,3129.15,2,52,1,0,95482,30988,5031,1.0,2,0,0,0
6532,1,9,1,5.0,1,25.1,0,0,1.5,0,0,0,0,0,0,0,0,0,3,0,1,19.25,19.25,0.0,0.0,25.1,2,29,1,5,95485,2344,2053,1.0,0,0,0,0
6533,1,10,50,5.0,0,0.0,0,1,1.0,23,1,0,0,0,1,0,0,1,3,1,2,39.45,2021.35,0.0,0.0,0.0,1,44,1,3,95488,309,6018,1.0,0,0,0,0
6534,0,0,56,5.0,0,0.0,0,1,1.0,23,0,0,0,0,1,1,1,1,3,1,2,44.85,2564.95,0.0,58.99,0.0,2,58,0,0,95490,13472,4021,1.0,0,0,0,0
6535,1,6,60,5.0,1,32.5,0,1,1.0,13,1,0,0,1,1,1,1,1,2,1,1,97.2,5611.75,0.0,0.0,1950.0,2,59,1,0,95492,23701,4905,1.0,1,0,0,0
6536,1,4,3,5.0,1,41.36,0,0,2.0,0,0,0,0,0,0,0,0,0,3,1,2,19.9,45.75,0.0,0.0,124.08,2,55,1,0,95501,23224,3716,1.0,2,0,0,0
6537,1,7,60,4.5,1,27.2,0,1,3.0,21,0,1,0,1,1,1,1,0,2,0,1,76.95,4543.95,0.0,954.0,1632.0,1,39,1,3,95503,23570,5053,1.0,0,0,0,0
6538,0,0,13,4.0,0,0.0,0,1,1.0,13,0,0,1,1,0,0,0,0,2,0,2,35.4,450.4,0.0,59.0,0.0,2,58,0,0,95511,261,3239,1.0,0,0,0,0
6539,1,2,62,3.6666666666666665,1,1.87,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,1,20.45,1297.35,0.0,0.0,115.94,1,45,1,2,95514,199,5746,1.0,0,0,0,0
6540,0,0,45,3.3333333333333335,1,1.57,1,1,1.0,30,1,1,0,0,0,1,1,1,1,0,1,96.75,4442.75,0.0,133.28,70.65,2,58,0,0,95519,15921,3682,1.0,1,1,0,0
6541,0,0,25,3.0,0,0.0,0,1,2.0,29,0,0,1,1,1,1,1,1,1,0,1,54.2,1423.15,0.0,41.27,0.0,2,37,0,0,95521,19596,4458,1.0,2,1,0,0
6542,0,0,44,2.0,1,48.95,0,1,3.0,59,0,0,1,1,1,1,1,0,2,0,1,100.1,4378.35,0.0,2583.0,2153.8,1,30,0,0,95524,1689,4025,1.0,2,0,0,0
6543,0,0,2,5.0,1,39.5,0,1,3.0,26,0,0,0,0,0,0,0,1,3,1,2,45.25,74.2,0.0,0.0,79.0,2,34,0,0,95525,1584,5441,1.0,2,0,0,0
6544,0,0,22,4.0,1,10.25,0,0,2.5,0,0,0,0,0,0,0,0,0,1,0,1,20.85,450.65,0.0,0.0,225.5,2,50,0,0,95528,1072,3171,1.0,0,0,0,0
6545,0,0,35,3.0,0,0.0,0,1,2.0,12,0,0,1,1,0,0,0,1,3,1,2,33.45,1175.85,0.0,14.11,0.0,2,59,0,0,92028,42239,2553,1.0,1,0,0,0
6546,1,5,29,3.0,1,34.44,0,0,1.5,0,0,0,0,0,0,0,0,0,2,0,2,20.2,558.8,0.0,0.0,998.76,2,40,1,1,95536,2965,2784,1.0,0,0,0,0
6547,0,0,54,2.0,1,4.16,0,1,1.0,59,0,1,1,1,0,0,0,0,1,1,1,61.0,3283.05,0.0,1937.0,224.64,1,20,0,2,95540,12241,5594,1.0,0,0,0,0
6548,0,0,57,2.0,1,36.08,1,1,3.0,26,0,0,0,0,1,0,0,1,1,1,1,86.9,4939.25,0.0,0.0,2056.56,1,45,0,0,95543,532,6109,1.0,1,0,0,0
6549,0,0,62,2.0,1,41.13,1,1,1.0,12,1,1,1,1,0,0,0,0,2,0,1,69.4,4237.5,0.0,508.0,2550.06,1,55,0,0,95545,82,6469,1.0,1,2,0,0
6550,1,10,15,4.0,1,46.64,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,2,20.35,335.95,0.0,0.0,699.6,2,44,1,3,95546,3041,3205,1.0,2,0,0,0
6551,1,9,70,4.0,1,5.46,1,1,3.0,30,0,0,1,1,1,1,1,1,2,1,1,104.3,7188.5,0.0,0.0,382.2,2,50,1,0,95548,1215,5583,1.0,0,0,0,0
6552,1,6,21,4.0,1,38.95,0,1,1.0,17,0,0,0,0,0,0,0,1,3,1,1,44.95,926.25,0.0,0.0,817.95,2,33,1,2,95549,264,3752,1.0,1,1,0,0
6553,0,0,23,4.0,1,25.85,0,1,1.0,53,0,0,0,1,0,0,0,1,1,1,1,49.45,1119.35,0.0,0.0,594.5500000000001,2,61,0,3,95550,155,5237,1.0,0,0,0,0
6554,0,0,6,5.0,1,12.17,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,2,20.6,116.6,0.0,0.0,73.02,1,24,0,0,95551,1447,4439,1.0,0,0,0,0
6555,0,0,4,5.0,1,29.09,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,2,19.55,68.8,0.0,0.0,116.36,1,53,1,3,95552,265,5573,1.0,1,0,0,0
6556,0,0,23,4.0,1,18.12,1,1,1.0,23,0,0,0,0,1,1,1,1,3,1,1,93.5,2341.55,0.0,53.86,416.7600000000001,2,46,0,0,95554,644,4861,1.0,1,0,0,0
6557,0,0,26,3.0,0,0.0,0,1,1.0,82,1,0,0,1,1,1,1,1,1,0,2,54.55,1362.85,0.0,0.0,0.0,1,22,0,0,95555,494,4296,1.0,1,0,0,0
6558,0,0,8,5.0,1,15.66,0,0,1.0,0,0,0,0,0,0,0,0,0,3,0,2,20.05,163.6,0.0,0.0,125.28,2,24,0,2,95556,574,2675,1.0,1,0,0,0
6559,0,0,2,5.0,1,28.61,1,1,1.0,85,0,1,0,0,0,0,0,0,3,1,1,79.45,145.15,0.0,123.0,57.22,1,20,0,0,95559,163,2657,1.0,1,1,0,0
6560,0,0,59,2.0,1,1.94,1,1,3.0,73,1,1,1,1,0,1,1,1,1,0,2,79.85,4786.1,0.0,0.0,114.46,2,26,0,0,95563,660,6041,1.0,1,0,0,0
6561,1,9,39,3.0,1,17.29,1,1,2.0,75,0,0,1,0,1,1,1,1,1,0,1,100.0,3835.55,0.0,0.0,674.31,1,62,1,3,95564,395,5434,1.0,1,0,0,0
6562,0,0,21,4.0,1,27.6,0,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,2,0,2,19.6,397.0,0.0,0.0,579.6,1,45,0,2,95565,1125,2447,1.0,0,0,0,0
6563,1,6,48,2.0,1,18.64,0,0,1.3333333333333335,0,0,0,0,0,0,0,0,0,2,0,1,20.2,1027.25,0.0,0.0,894.72,2,60,1,2,95568,202,3828,1.0,0,0,0,0
6564,1,1,64,2.0,1,6.83,1,1,1.0,19,1,1,1,1,1,1,1,1,1,0,1,113.35,7222.75,0.0,0.0,437.12,2,63,1,1,95570,2369,4952,1.0,0,0,0,0
6565,1,1,46,2.0,1,5.52,1,1,2.0,16,0,1,0,0,0,0,0,0,3,1,1,80.0,3769.7,0.0,603.0,253.92,1,43,1,1,95571,270,3315,1.0,0,0,0,0
6566,0,0,52,2.0,1,38.71,1,1,1.0,21,0,0,1,1,1,1,1,1,2,1,1,80.95,4233.95,0.0,0.0,2012.92,2,32,0,0,95573,1666,4924,1.0,0,0,0,0
6567,1,4,67,2.25,1,17.43,1,0,1.0,0,0,0,0,0,0,0,0,0,2,1,2,24.9,1680.25,0.0,0.0,1167.81,2,54,1,1,95585,321,5847,1.0,0,0,0,0
6568,1,7,71,2.5,1,29.78,1,1,1.0,22,0,1,1,1,1,1,1,1,2,0,1,109.25,7707.7,0.0,169.57,2114.38,2,32,1,0,95595,259,5044,1.0,0,0,0,0
6569,0,0,71,2.75,1,2.88,1,1,3.0,48,1,1,1,1,1,1,1,1,1,1,1,116.3,8309.55,0.0,0.0,204.48,1,22,0,0,95603,24944,4644,1.0,0,0,0,0
6570,0,0,32,3.0,1,15.53,0,0,2.0,0,0,0,0,0,0,0,0,0,3,0,1,19.9,601.55,0.0,0.0,496.96,2,35,0,0,95605,12756,4374,1.0,0,0,0,0
6571,0,0,2,2.6666666666666665,1,44.77,0,1,1.0,9,0,0,0,0,0,0,0,0,3,0,1,70.35,139.25,0.0,13.0,89.54,2,32,0,0,95606,382,3430,1.0,2,0,0,0
6572,1,3,71,2.3333333333333335,1,11.18,1,0,2.0,0,0,0,0,0,0,0,0,0,2,0,2,25.6,1888.25,0.0,0.0,793.78,2,48,1,0,95607,262,5063,1.0,1,0,0,0
6573,0,0,60,2.0,0,0.0,0,1,3.0,73,1,0,1,0,0,1,1,0,1,1,1,44.45,2773.9,0.0,2025.0,0.0,2,29,0,0,95608,58830,4928,1.0,1,0,0,0
6574,0,0,6,2.0,1,27.69,1,1,2.0,9,0,0,0,0,0,0,0,1,3,1,2,73.85,401.3,0.0,0.0,166.14,2,45,0,0,95615,699,4220,1.0,2,0,0,0
6575,1,1,48,2.0,1,4.45,0,1,1.0,57,1,1,1,0,0,1,1,0,2,1,2,70.1,3238.4,0.0,1846.0,213.6,2,56,1,3,95616,67411,5476,1.0,2,0,0,0
6576,1,8,63,2.0,1,24.5,1,0,1.0,0,0,0,0,0,0,0,0,0,2,0,2,25.25,1573.05,0.0,0.0,1543.5,1,19,1,3,95618,648,6245,1.0,0,0,0,0
6577,0,0,12,4.0,1,19.38,0,0,1.0,0,0,0,0,0,0,0,0,0,3,0,2,21.05,235.8,0.0,0.0,232.56,1,19,0,2,95620,18529,4001,1.0,1,0,0,0
6578,1,4,30,3.0,1,36.74,0,1,1.0,18,0,0,1,1,1,0,0,1,1,1,1,64.5,1985.15,0.0,0.0,1102.2,2,56,1,1,95623,4097,2215,1.0,2,0,0,0
6579,0,0,40,2.0,1,16.73,1,1,3.0,14,0,0,1,1,1,1,1,1,1,1,2,105.95,4335.2,0.0,0.0,669.2,2,41,0,0,95626,6197,3784,1.0,2,0,0,0
6580,1,10,9,2.0,1,8.1,0,1,1.0,20,0,0,0,1,0,0,0,1,3,1,1,75.85,647.5,0.0,0.0,72.89999999999999,2,39,1,1,95627,2756,4843,1.0,1,0,0,0
6581,0,0,62,2.0,0,0.0,0,1,1.0,30,0,1,1,0,0,1,1,1,2,1,2,43.6,2748.7,0.0,0.0,0.0,2,38,0,0,95629,850,4507,1.0,4,0,0,0
6582,0,0,28,3.0,1,13.69,0,1,2.0,12,0,1,0,1,1,0,0,1,1,1,1,91.25,2483.65,0.0,0.0,383.32,1,50,0,0,95630,51855,2886,1.0,0,0,0,0
6583,0,0,70,2.5,1,29.53,1,1,1.0,7,1,1,1,1,1,1,1,1,2,0,2,89.75,6367.2,0.0,0.0,2067.1,2,64,0,0,95631,5714,5150,1.0,2,0,0,0
6584,0,0,46,2.0,1,5.86,0,1,1.0,82,0,1,1,1,1,1,1,1,2,1,1,104.4,4904.2,0.0,0.0,269.56,2,20,0,0,95632,24194,4190,1.0,2,1,0,0
6585,1,2,23,4.0,1,22.17,1,1,3.0,15,0,0,1,0,0,1,1,1,3,0,2,90.15,2044.95,0.0,30.67,509.91,2,33,1,0,95633,2536,5110,1.0,0,0,0,0
6586,1,7,47,2.0,0,0.0,0,1,3.0,47,1,0,1,1,0,0,0,1,1,0,1,40.3,1794.8,0.0,0.0,0.0,1,27,1,1,95634,2723,5040,1.0,2,0,0,0
6587,1,3,68,2.6666666666666665,1,31.4,0,1,1.0,19,1,1,1,0,1,1,1,1,2,1,1,105.25,7173.15,0.0,0.0,2135.2,1,41,1,2,95635,1140,5795,1.0,1,0,0,0
6588,0,0,67,3.333333333333333,1,12.54,1,1,1.0,59,0,1,0,1,1,1,1,1,2,1,1,104.0,7039.05,0.0,0.0,840.18,2,28,0,1,95637,228,4741,1.0,1,0,0,0
6589,0,0,14,4.0,1,37.01,0,1,3.0,29,0,0,0,1,1,1,1,0,3,1,1,69.65,921.4,0.0,267.0,518.14,2,52,0,0,95638,1745,5351,1.0,3,2,0,0
6590,1,4,57,2.0,1,49.95,1,1,3.0,22,0,0,0,0,0,0,0,0,3,1,1,74.3,4018.35,0.0,884.0,2847.15,1,59,1,2,95639,213,4133,1.0,1,0,0,0
6591,1,6,55,2.0,1,41.18,1,1,1.0,18,1,0,0,0,1,1,1,0,1,0,2,100.9,5448.6,0.0,981.0,2264.9,2,34,1,1,95640,9752,6153,1.0,1,0,0,0
6592,0,0,1,3.0,1,42.96,0,0,1.0,0,0,0,0,0,0,0,0,0,3,1,2,20.25,20.25,0.0,0.0,42.96,1,25,0,0,95641,2010,4769,1.0,2,0,0,0
6593,0,0,23,4.0,1,8.5,1,1,1.0,6,0,0,1,1,1,0,0,1,3,1,2,96.9,2085.45,0.0,0.0,195.5,1,61,0,0,95645,1793,3875,1.0,0,0,0,0
6594,1,2,47,2.0,1,48.69,1,1,3.0,21,0,1,1,0,1,1,1,1,3,1,1,104.1,5135.15,0.0,0.0,2288.43,1,61,1,0,95648,15286,3142,1.0,2,0,0,0
6595,0,0,38,3.0,1,22.23,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,2,20.1,730.1,0.0,0.0,844.74,1,38,0,0,95650,11191,2907,1.0,3,1,0,0
6596,1,9,15,4.0,1,24.17,0,1,1.0,10,0,0,0,0,0,0,0,0,3,1,1,68.6,1108.6,0.0,111.0,362.55,1,54,1,0,95658,6096,3351,1.0,2,0,0,0
6597,0,0,26,4.0,1,37.51,0,1,2.0,30,0,0,0,0,0,0,0,1,3,1,2,69.05,1815.65,0.0,0.0,975.26,2,49,0,0,95659,751,5379,1.0,1,0,0,0
6598,1,5,35,4.0,1,15.41,0,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,2,0,2,19.7,730.4,0.0,0.0,539.35,2,62,1,2,95660,32202,5636,1.0,0,0,0,0
6599,0,0,3,4.0,1,37.85,0,0,1.3333333333333335,0,0,0,0,0,0,0,0,0,3,1,2,20.05,75.45,0.0,0.0,113.55,1,23,0,1,95661,25173,2948,1.0,0,0,0,0
6600,1,9,42,4.0,1,41.16,1,1,1.0,11,1,0,1,0,0,1,1,0,3,1,1,94.4,4014.6,0.0,442.0,1728.7199999999998,1,52,1,0,95663,2048,2662,1.0,0,0,0,0
6601,1,9,10,4.0,1,21.85,0,1,3.0,9,1,0,0,1,0,0,0,0,3,1,2,54.95,568.85,0.0,51.0,218.5,1,34,1,0,95664,1173,3519,1.0,0,0,0,0
6602,0,0,61,4.0,1,10.21,0,1,3.0,69,1,1,0,1,0,1,1,1,1,0,1,93.7,5860.7,0.0,404.39,622.8100000000001,2,19,1,0,95665,4354,4300,1.0,0,0,0,0
6603,0,0,68,4.0,1,48.82,1,1,1.0,17,1,1,0,1,1,1,1,1,2,0,2,110.25,7279.35,0.0,0.0,3319.76,2,43,0,0,95666,5501,5502,1.0,2,0,0,0
6604,0,0,10,4.0,1,46.33,0,1,3.0,26,1,0,1,0,1,1,1,1,1,1,1,98.9,1064.95,0.0,0.0,463.3,1,37,0,0,95667,34146,4614,1.0,1,1,0,0
6605,1,3,72,3.9473684210526314,1,12.96,0,1,1.0,56,1,0,1,1,1,1,1,0,2,1,1,80.45,5886.85,0.0,3297.0,933.12,2,35,1,3,95669,2220,4480,1.0,1,0,0,0
6606,1,9,55,3.8947368421052633,1,13.45,0,1,3.0,53,0,1,0,1,0,0,0,1,3,0,1,79.4,4238.45,0.0,0.0,739.75,1,43,1,3,95670,49729,4162,1.0,1,0,0,0
6607,0,0,7,3.8421052631578947,1,8.29,0,1,3.0,21,0,0,1,1,0,1,1,0,3,0,1,62.8,418.3,0.0,88.0,58.03,2,42,0,0,95673,14010,4080,1.0,0,0,0,0
6608,0,0,2,3.7894736842105265,1,41.08,1,1,1.0,25,0,0,0,0,0,0,0,0,3,1,2,74.9,136.05,0.0,34.0,82.16,2,50,0,0,95674,947,2044,1.0,1,0,0,0
6609,0,0,9,3.736842105263158,1,13.05,0,1,3.0,73,1,0,0,0,0,0,0,1,3,1,1,74.85,708.2,0.0,0.0,117.45,2,28,0,0,95675,364,5770,1.0,0,0,0,0
6610,0,0,27,3.6842105263157894,1,2.65,1,0,2.5,0,0,0,0,0,0,0,0,0,2,1,2,25.85,788.55,0.0,0.0,71.55,1,54,0,1,95677,21510,2682,1.0,1,0,0,0
6611,1,9,64,3.6315789473684212,1,23.29,0,1,2.0,25,0,1,1,1,0,1,1,0,2,1,2,68.3,4378.8,0.0,1095.0,1490.56,2,57,1,0,95681,1219,5425,1.0,1,0,0,0
6612,0,0,70,3.5789473684210527,0,0.0,0,1,1.0,26,1,0,1,1,0,1,1,1,2,0,1,48.4,3442.8,0.0,0.0,0.0,1,23,0,0,95682,24738,4483,1.0,0,0,0,0
6613,0,0,24,3.526315789473684,1,26.64,1,0,1.0,0,0,0,0,0,0,0,0,0,2,0,2,25.15,553.0,0.0,0.0,639.36,2,19,0,0,95686,1472,3904,1.0,1,0,0,0
6614,1,8,4,3.473684210526316,1,3.57,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,2,19.5,96.85,0.0,0.0,14.28,1,62,1,2,95687,63157,5390,1.0,1,1,0,0
6615,1,2,44,3.4210526315789473,1,26.25,0,1,1.0,25,0,0,1,0,1,1,1,0,3,1,1,92.95,4122.9,0.0,1031.0,1155.0,1,46,1,1,95688,32564,5635,1.0,0,0,0,0
6616,1,9,72,3.3684210526315788,1,6.9,0,0,1.0,0,0,0,0,0,0,0,0,0,2,1,2,20.7,1482.3,0.0,0.0,496.8,2,64,1,3,95689,1273,4528,1.0,2,0,0,0
6617,0,0,66,3.3157894736842106,1,21.23,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,1,19.35,1240.8,0.0,0.0,1401.18,1,58,0,0,95691,19050,5637,1.0,1,0,0,0
6618,0,0,1,3.263157894736842,1,30.63,0,0,1.0,0,0,0,0,0,0,0,0,0,3,0,2,19.55,19.55,0.0,0.0,30.63,1,42,0,3,95701,751,5272,1.0,3,0,0,0
6619,1,4,38,3.2105263157894735,1,31.45,0,1,1.0,76,1,1,1,1,1,0,0,1,1,0,1,74.05,2802.3,0.0,0.0,1195.1,1,59,1,3,95703,1526,5975,1.0,1,0,0,0
6620,0,0,23,3.1578947368421053,0,0.0,0,1,3.0,26,1,0,1,1,0,0,0,0,2,0,2,40.1,857.75,0.0,223.0,0.0,1,36,0,3,95709,4829,2327,1.0,0,0,0,0
6621,1,4,10,3.105263157894737,1,14.04,0,0,2.5,0,0,0,0,0,0,0,0,0,1,0,2,20.1,184.4,0.0,0.0,140.39999999999998,2,23,1,0,95713,8525,3509,1.0,1,0,0,0
6622,1,4,72,3.0526315789473686,1,21.21,1,1,2.0,27,1,0,1,1,1,1,1,1,2,1,2,83.55,6093.3,0.0,0.0,1527.12,1,25,1,2,95715,185,5940,1.0,1,1,0,0
6623,1,7,35,3.0,1,20.79,0,1,1.0,69,0,1,0,1,0,0,0,0,3,0,1,56.85,1861.1,0.0,1284.0,727.65,2,20,1,0,95717,407,3102,1.0,2,0,0,0
6624,1,4,58,2.947368421052632,1,43.52,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,2,19.55,1079.65,0.0,0.0,2524.1600000000003,2,52,1,2,95721,69,4125,1.0,1,0,0,0
6625,1,7,70,2.8947368421052633,1,3.67,0,1,1.0,28,0,1,1,1,1,1,1,0,1,1,1,106.15,7475.1,0.0,2093.0,256.9,1,37,1,3,95722,3747,4649,1.0,1,0,0,0
6626,1,2,38,2.8421052631578947,1,13.67,1,1,1.0,30,0,1,1,0,1,1,1,0,1,0,2,78.95,2862.55,0.0,859.0,519.46,1,56,1,3,95726,8577,2125,1.0,1,1,0,0
6627,1,2,60,2.7894736842105265,0,0.0,0,1,1.0,51,0,1,0,0,1,1,1,0,3,1,1,49.75,3069.45,0.0,1565.0,0.0,2,39,1,3,95728,88,6307,1.0,1,0,0,0
6628,0,0,26,2.736842105263158,1,37.59,1,1,2.0,8,1,1,0,0,1,0,0,1,3,1,2,92.4,2349.8,0.0,0.0,977.34,1,34,0,0,95735,25,5461,1.0,2,0,0,0
6629,0,0,8,2.6842105263157894,1,17.52,0,1,2.0,28,1,1,0,1,0,0,0,1,1,0,1,58.2,469.25,0.0,0.0,140.16,2,60,0,0,95736,31,3325,1.0,2,0,0,0
6630,0,0,55,2.6315789473684212,1,8.93,1,1,1.0,26,0,0,0,0,0,0,0,0,3,1,1,73.1,4144.9,0.0,1078.0,491.15,2,50,0,0,95762,22028,5832,1.0,2,0,0,0
6631,0,0,72,2.5789473684210527,1,12.63,1,1,1.0,23,1,1,0,0,0,0,0,1,2,0,1,59.75,4265.0,0.0,0.0,909.36,2,40,0,0,95765,15494,4515,1.0,0,0,0,0
6632,1,9,54,2.526315789473684,1,23.02,1,1,3.0,21,0,1,1,0,0,0,0,1,2,1,1,59.8,3246.45,0.0,0.0,1243.08,2,61,1,3,95814,16599,5898,1.0,0,0,0,0
6633,1,7,72,2.473684210526316,1,21.29,1,1,1.0,52,1,1,1,1,1,1,1,1,2,1,1,116.6,8337.45,26.7,0.0,1532.88,1,26,1,1,95815,25355,5227,1.0,0,0,0,0
6634,0,0,52,2.4210526315789473,1,20.8,1,1,1.0,30,1,0,1,1,1,1,1,1,2,1,1,109.3,5731.4,3.85,0.0,1081.6,1,54,0,0,95816,16164,5624,1.0,0,0,0,0
6635,0,0,39,2.3684210526315788,0,0.0,0,1,3.0,6,0,0,1,0,1,1,1,1,3,1,2,50.65,1905.4,3.51,11.43,0.0,2,56,0,0,95818,21313,5433,1.0,0,0,0,0
6636,0,0,15,2.3157894736842106,1,6.56,0,1,3.0,52,0,0,0,0,1,0,0,0,1,0,2,56.15,931.9,35.23,485.0,98.4,2,28,0,0,95819,15975,5473,1.0,2,0,0,0
6637,1,10,43,2.2631578947368425,1,14.97,0,0,2.0,0,0,0,0,0,0,0,0,0,1,1,2,19.2,776.25,9.48,0.0,643.71,1,39,1,1,95821,35426,5594,1.0,2,0,0,0
6638,1,1,72,2.210526315789474,1,41.55,0,1,1.0,25,1,1,1,1,1,1,1,0,2,1,1,108.3,7679.65,36.13,1920.0,2991.6,2,51,1,2,95824,30580,4183,1.0,1,0,0,0
6639,1,9,40,2.1578947368421053,1,27.95,1,0,1.0,0,0,0,0,0,0,0,0,0,2,0,2,25.25,1006.9,44.51,0.0,1118.0,1,43,1,1,95826,38818,3217,1.0,0,0,0,0
6640,1,7,58,2.105263157894737,0,0.0,0,1,1.0,29,1,1,0,0,1,0,0,0,1,1,1,45.35,2540.1,4.08,737.0,0.0,2,55,1,0,95827,19611,5137,1.0,0,0,0,0
6641,0,0,67,2.0526315789473686,0,0.0,0,1,1.0,17,1,0,0,1,1,0,0,0,2,0,1,43.9,3097.2,34.45,527.0,0.0,1,44,0,0,95828,54880,6344,1.0,0,0,0,0
6642,1,1,31,2.0,1,3.12,1,1,3.0,6,0,0,1,1,1,1,1,1,1,1,2,79.3,2484.0,0.0,14.9,96.72,1,47,1,0,95830,592,5238,1.0,0,0,0,0
6643,1,4,32,1.9473684210526319,1,43.11,1,1,1.0,18,0,0,0,1,0,0,0,0,1,1,1,79.25,2619.15,16.96,471.0,1379.52,1,64,1,0,95832,9063,2735,1.0,0,0,0,0
6644,0,0,21,1.8947368421052633,1,17.35,0,1,3.0,71,1,1,0,1,1,0,0,1,2,0,2,71.05,1524.85,16.91,0.0,364.35,2,23,0,0,95833,31422,5138,1.0,0,0,0,0
6645,0,0,52,1.8421052631578947,1,47.9,0,1,2.0,3,1,0,1,0,0,0,0,1,1,0,1,53.75,2790.65,43.12,0.0,2490.8,1,42,0,0,95834,8403,5957,1.0,1,0,0,0
6646,1,8,72,1.7894736842105265,1,47.6,1,0,1.5,0,0,0,0,0,0,0,0,0,2,0,2,24.25,1784.5,49.76,0.0,3427.2000000000003,2,42,1,3,95835,854,5897,1.0,1,0,0,0
6647,1,9,52,1.736842105263158,0,0.0,0,1,1.0,19,1,0,1,0,0,1,1,0,1,0,1,44.25,2276.1,23.5,432.0,0.0,1,48,1,2,95838,34894,6340,1.0,1,0,0,0
6648,0,0,41,1.6842105263157894,1,12.42,0,1,2.0,12,0,0,0,1,0,0,0,0,1,0,1,50.05,2029.05,0.0,243.0,509.22,2,62,0,0,95841,20993,2157,1.0,3,0,0,0
6649,0,0,41,1.6315789473684212,1,36.76,0,0,1.5,0,0,0,0,0,0,0,0,0,2,0,2,20.15,802.35,29.95,0.0,1507.16,1,46,0,0,95842,31373,4982,1.0,0,0,0,0
6650,1,6,67,1.5789473684210527,1,36.21,1,1,1.0,24,1,1,1,1,0,0,0,1,1,1,2,69.35,4653.25,9.99,111.68,2426.07,1,39,1,1,95864,23362,5589,1.0,2,1,0,0
6651,1,10,16,1.5263157894736845,1,12.82,0,0,1.6666666666666665,0,0,0,0,0,0,0,0,0,3,0,2,19.35,275.9,33.24,0.0,205.12,2,40,1,3,95901,38091,4146,1.0,1,0,0,0
6652,0,0,17,1.473684210526316,1,27.66,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,2,0,2,19.15,343.45,28.63,0.0,470.22,1,35,0,0,95903,5654,2717,1.0,2,0,0,0
6653,1,4,35,1.4210526315789473,1,25.32,0,1,3.0,30,1,1,1,0,0,0,0,1,3,0,2,61.0,2130.45,10.7,0.0,886.2,1,27,1,0,95910,118,4355,1.0,2,0,0,0
6654,1,10,58,1.3684210526315792,1,25.86,0,0,2.5,0,0,0,0,0,0,0,0,0,2,0,2,20.5,1191.4,36.92,0.0,1499.88,2,52,1,2,95912,4796,6186,1.0,1,0,0,0
6655,1,1,52,1.3157894736842106,0,0.0,0,1,2.0,17,0,1,1,1,1,0,0,0,2,0,2,50.2,2554.0,27.01,434.0,0.0,1,35,1,2,95916,1279,5396,1.0,0,0,0,0
6656,0,0,70,1.2631578947368425,1,47.72,0,1,2.0,28,1,0,1,1,1,1,1,0,2,0,1,79.6,5589.45,42.34,1565.0,3340.4,2,60,0,0,95917,3169,5474,1.0,2,0,0,0
